Latitude,Longitude,Manufacturer,Turbine,TurbineHubheight,Totalpower,CommisioningDate,durchmesser,turbinen id,Nennleistung
52.63,8.59,Nordex,#ND,#ND,250,1994,,Standard,3300
52.63,8.59,Vestas,V47/660,76,660,2000,,V47/660,660
52.599167,8.566667,Vestas,V80/2000,100,10000,2002,,V80/2000,2000
52.599167,8.566667,Vensys,100,100,2500,2014,,100,2200
52.519722,10.748611,Vestas,V80/2000,#ND,22000,2003,,V80/2000,2000
53.4416617,8.9918894,#ND,#ND,#ND,600,2005,,Standard,3300
53.4416617,8.9918894,#ND,#ND,#ND,1800,2009,,Standard,3300
53.4416617,8.9918894,#ND,#ND,#ND,1200,2004,,Standard,3300
53.4416617,8.9918894,#ND,#ND,#ND,600,2005,,Standard,3300
53.4416617,8.9918894,#ND,#ND,#ND,500,2004,,Standard,3300
53.426389,10.560833,Bonus,B62/1300,#ND,9100,2003,,B62/1300,1300
53.6971905,12.6808692,Vestas,#ND,#ND,2200,2000,,Standard,3300
53.6971905,12.6808692,Enercon,E40/600,#ND,1200,2001,,E40/600,600
53.3366281,13.7928046,Enercon,E40/600,#ND,2400,2001,,E40/600,600
53.7240496,12.91833,#ND,#ND,#ND,6000,2001,,Standard,3300
54.0981936,12.9534207,#ND,#ND,#ND,1200,2000,,Standard,3300
52.865833,8.6775,Enercon,E40/500,#ND,500,1997,,E40/500,500
52.865833,8.6775,Vestas,V80/2000,78,14000,2004,,V80/2000,2000
52.865833,8.6775,Nordex,N27/150,#ND,300,1994,,N27/150,180
52.865833,8.6775,#ND,#ND,#ND,850,2002,,Standard,3300
52.865833,8.6775,Nordex,N60/1300,#ND,5200,1999,,N60/1300,1364
52.865833,8.6775,Nordtank,NTK600/43,#ND,600,1998,,NTK600/43,600
52.865833,8.6775,Enercon,E40/500,#ND,1000,1996,,E40/500,500
52.865833,8.6775,Enron,1.5s,#ND,10500,2001,,1.5s,1500
52.865833,8.6775,Enron,1.5s,#ND,3000,2001,,1.5s,1500
52.865833,8.6775,Enron,1.5s,#ND,3000,2001,,1.5s,1500
52.865833,8.6775,Enron,1.5s,#ND,3000,2001,,1.5s,1500
49.1879025,11.6036979,#ND,#ND,#ND,600,2001,,Standard,3300
50.9737035,9.7895574,#ND,#ND,#ND,2400,1998,,Standard,3300
52.343261,9.3166964,#ND,#ND,#ND,1600,2006,,Standard,3300
52.343261,9.3166964,Neg Micon,NM82/1500,#ND,6000,2003,,NM82/1500,1500
52.861211,8.5752317,Bonus,B30/150,#ND,150,1991,,B30/150,154
52.861211,8.5752317,Bonus,B30/150,#ND,150,1994,,B30/150,154
51.75,8.04,Vestas,V52/850,#ND,1700,2004,,V52/850,850
51.7580378,8.0414928,Enercon,E53/800,69,3200,2008,,E53/800,810
51.7580378,8.0414928,Enercon,E70/2300,68,2300,2010,,E70/2300,2310
50.99,6.57,Vestas,V80/2000,100,24000,2006,,V80/2000,2000
50.99,6.57,#ND,#ND,#ND,6000,2003,,Standard,3300
50.99,6.57,Senvion,#ND,143,67200,2015,,Standard,3300
51.7611111,6.1847222,#ND,#ND,#ND,110,1994,,Standard,3300
51.7611111,6.1847222,#ND,#ND,#ND,750,1999,,Standard,3300
51.7611111,6.1847222,Nordex,N80/2500,#ND,2500,2001,,N80/2500,2500
52.66,10.27,Vestas,V66/1650,117,8250,2002,,V66/1650,1650
51.931092,8.1140481,Enercon,E40/600,#ND,600,2000,,E40/600,600
51.931092,8.1140481,Enercon,#ND,#ND,200,1997,,Standard,3300
52.442222,14.039167,GE Energy,1.5sl,80,6000,2002,,1.5sl,1500
52.442222,14.039167,GE Energy,#ND,80,4500,2002,,Standard,3300
51.58027,11.711667,Enron,1.5s,85,12000,2000,,1.5s,1500
51.57,11.7,#ND,#ND,#ND,13500,1999,,Standard,3300
51.57,11.7,#ND,#ND,#ND,3000,2000,,Standard,3300
51.57,11.7,#ND,#ND,#ND,10000,2004,,Standard,3300
51.57,11.7,#ND,#ND,#ND,4000,2007,,Standard,3300
51.57,11.7,#ND,#ND,#ND,4000,2009,,Standard,3300
51.57,11.7,Enercon,E82/2300,#ND,11500,2010,,E82/2300,2300
51.57,11.7,Senvion,3.2M114,143,9600,2013,,3.2M114,3200
52.203504,14.243906,Vestas,V80/2000,100,18000,2003,,V80/2000,2000
52.19098,14.21463,Vestas,V80/2000,100,20000,2002,,V80/2000,2000
52.7056238,11.0949639,#ND,#ND,#ND,1200,2001,,Standard,3300
52.7056238,11.0949639,#ND,#ND,#ND,600,2003,,Standard,3300
52.7056238,11.0949639,#ND,#ND,#ND,1200,2005,,Standard,3300
53.81524738,13.01742554,Enercon,E82/2300,#ND,16100,2012,,E82/2300,2300
53.81524738,13.01742554,Enercon,E101/3000,#ND,6000,2013,,E101/3000,3000
52.3133433,11.1528246,#ND,#ND,#ND,1500,2001,,Standard,3300
54.57,9.22,Nordex,#ND,#ND,8000,1998,,Standard,3300
53.89,9.41,Vestas,#ND,#ND,1200,1995,,Standard,3300
51.0747989,14.5403853,Vestas,V90/2000,#ND,16000,2014,,V90/2000,2000
49.0365382,11.4711493,#ND,#ND,#ND,600,2001,,Standard,3300
49.0365382,11.4711493,#ND,#ND,#ND,120,2001,,Standard,3300
50.2664041,6.8842551,Dewind,D6,92,1250,2002,,D6,1250
54.131035,9.352069,Enercon,E66/1500,#ND,4500,2001,,Standard,3300
54.131035,9.352069,Enercon,E66/1800,#ND,3600,1999,,E66/1800,1820
51.485,8.3397222,Enercon,E48/800,#ND,1600,2012,,E48/800,810
51.485,8.3397222,Enercon,E70/2300,#ND,2300,2012,,E70/2300,2310
51.4822201,13.1259131,Enercon,E40/500,#ND,2000,1997,,E40/500,500
51.4822201,13.1259131,#ND,#ND,#ND,3000,2002,,Standard,3300
51.4822201,13.1259131,#ND,#ND,#ND,2000,2006,,Standard,3300
49.1905049,8.2840947,GE Energy,1.5sl,#ND,4500,2003,,1.5sl,1500
49.1905049,8.2840947,#ND,#ND,#ND,1200,2001,,Standard,3300
49.1905049,8.2840947,#ND,#ND,#ND,10000,2009,,Standard,3300
50.5914985,7.904731,Tacke,TW-600,#ND,600,1996,,TW-600,631
53.8,8.99,Bonus,B76/2000,#ND,16000,2004,,B76/2000,2000
53.8,8.99,#ND,#ND,#ND,9000,1999,,Standard,3300
50.11,7.45,Enercon,E82/2300,#ND,9200,2010,,E82/2300,2300
50.11,7.45,Senvion,3.2M114,143,12800,2013,,3.2M114,3200
50.10659782,7.462291718,Senvion,3.2M114,143,3200,2013,,3.2M114,3200
50.4267625,7.5710628,Enercon,E101/3000,#ND,15000,2015,,E101/3000,3000
51.525429,11.54676,Neg Micon,#ND,#ND,5000,2001,,Standard,3300
52.19,8.49,Südwind,S77/1500,#ND,3000,2002,,S77/1500,1500
52.183481,8.469223,Südwind,S77/1500,112,3000,2003,,S77/1500,1500
53.672709,7.578354,#ND,#ND,#ND,450,1993,,Standard,3300
53.3843877,7.8323722,Enercon,E66/1800,#ND,18000,2003,,E66/1800,1820
54.1141917,12.2042464,#ND,#ND,#ND,3000,2000,,Standard,3300
54.1141917,12.2042464,#ND,#ND,#ND,1500,2002,,Standard,3300
53.9463629,13.2729774,#ND,#ND,#ND,1800,1998,,Standard,3300
49.0961698,11.8065907,#ND,#ND,#ND,800,2006,,Standard,3300
49.1043523,11.4443771,#ND,#ND,#ND,500,2000,,Standard,3300
49.1043523,11.4443771,Enercon,E58/1000,89,3000,2001,,Standard,3300
49.1043523,11.4443771,Senvion,3.2M114,143,3200,2012,,3.2M114,3200
49.1043523,11.4443771,Senvion,3.2M114,143,12800,2012,,3.2M114,3200
49.1043523,11.4443771,Senvion,3.2M114,143,3200,2012,,3.2M114,3200
54.553744,9.564487,Nordtank,#ND,#ND,150,1990,,Standard,3300
50.67,8.03,Vestas,#ND,#ND,500,1994,,Standard,3300
50.67,8.03,Enercon,E48/800,76,1600,2007,,E48/800,810
50.67,8.03,#ND,#ND,#ND,200,1993,,Standard,3300
51.4567053,11.007946,#ND,#ND,#ND,500,1997,,Standard,3300
51.4567053,11.007946,#ND,#ND,#ND,600,1997,,Standard,3300
53.2377715,11.871688,Neg Micon,NM72c/1500,#ND,12000,2003,,NM72c/1500,1500
53.2377715,11.871688,Neg Micon,NM52/900,74,900,2003,,NM52/900,895
53.2377715,11.871688,#ND,#ND,#ND,20000,2005,,Standard,3300
53.2377715,11.871688,#ND,#ND,#ND,2000,2006,,Standard,3300
53.2377715,11.871688,#ND,#ND,#ND,2000,2009,,Standard,3300
53.49,10.21,Bonus,B62/1300,68,6500,2001,,B62/1300,1300
52.61,12.82,Enercon,E70/2000,#ND,38000,2005,,E70/2000,2050
52.8068129,9.9667359,Neg Micon,#ND,#ND,2640,2001,,Standard,3300
50.2575224,8.0067838,#ND,#ND,#ND,130,1996,,Standard,3300
50.2575224,8.0067838,Bonus,B62/1300,#ND,1300,2001,,B62/1300,1300
50.955052,6.639992,Enron,1.5sl,61,7500,2003,,1.5sl,1500
51.01305556,6.7125,Repower,MD77,62,4500,2005,,MD77,1500
53.4431166,14.1673925,Tacke,TW-600,60,12000,1999,,TW-600,631
53.4431166,14.1673925,Tacke,TW-600,#ND,1200,1996,,TW-600,631
53.4431166,14.1673925,#ND,#ND,#ND,3200,2008,,Standard,3300
53.4743909,14.1273,Vestas,V90/2000,#ND,8000,2013,,V90/2000,2000
48.445833,9.746389,#ND,#ND,#ND,2000,2009,,Standard,3300
51.6131671,7.6315918,#ND,#ND,#ND,800,2007,,Standard,3300
49.5992507,7.2539436,#ND,#ND,#ND,1250,2002,,Standard,3300
49.79,6.97,Nordex,S77,100,13500,2002,,S77,1500
51.0209429,7.6481125,#ND,#ND,#ND,4000,2006,,Standard,3300
51.0209429,7.6481125,#ND,#ND,#ND,500,1998,,Standard,3300
51.3480171,10.9281164,#ND,#ND,#ND,500,1999,,Standard,3300
51.3480171,10.9281164,#ND,#ND,#ND,600,2002,,Standard,3300
52.6385669,11.4924923,#ND,#ND,#ND,600,1997,,Standard,3300
52.636111,13.429722,Enercon,E82/2000,138,2000,2008,,E82/2000,2000
50.2381221,6.7186587,#ND,#ND,#ND,1500,2002,,Standard,3300
53.3297252,9.8768975,Tacke,TW-600,#ND,600,1999,,TW-600,631
53.3297252,9.8768975,#ND,#ND,#ND,2000,2009,,Standard,3300
51.797014,11.73421,#ND,#ND,#ND,600,2001,,Standard,3300
53.139383,8.423675,#ND,#ND,#ND,7500,2000,,Standard,3300
53.139383,8.423675,Enercon,E82/2300,#ND,13800,2014,,E82/2300,2300
50.578815,12.785597,Vestas,#ND,#ND,300,1994,,Standard,3300
50.76,12.68,Nordex,N54/1000,60,6000,1998,,N54/1000,1095
50.76,12.68,Nordex,N54/1000,69,3000,1999,,N54/1000,1095
51.046641,14.822732,#ND,#ND,#ND,10800,2003,,Standard,3300
51.046641,14.822732,#ND,#ND,#ND,10000,2006,,Standard,3300
49.5781109,7.2925075,Nordex,N100/2500,100,2500,2010,,N100/2500,2500
49.7709883,7.3918892,#ND,#ND,#ND,600,2005,,Standard,3300
52.555029,7.947122,#ND,#ND,#ND,150,1993,,Standard,3300
51.936321,13.785948,Repower,#ND,#ND,21000,2002,,Standard,3300
53.265,13.95,Enercon,E66/1800,#ND,1800,2003,,E66/1800,1820
54.182647,10.878864,#ND,#ND,#ND,2600,2003,,Standard,3300
54.0499847,9.3604449,#ND,#ND,#ND,3000,1999,,Standard,3300
54.05,9.35,Repower,57/1000,#ND,6000,1999,,Standard,3300
54.05,9.35,Repower,57/1000,70,4000,2003,,Standard,3300
53.69,13.45,Repower,MD70,85,6000,2003,,MD70,1500
53.690833,13.456944,Enercon,E70/2300,#ND,6900,2008,,E70/2300,2310
51.3612124,8.3990365,Vensys,77,#ND,3000,2008,,77,1500
51.3612124,8.3990365,#ND,#ND,#ND,2000,2004,,Standard,3300
51.3612124,8.3990365,#ND,#ND,#ND,2500,2002,,Standard,3300
51.63,13.77,Enercon,E40/500,#ND,500,1996,,E40/500,500
51.64,13.77,#ND,#ND,#ND,1800,1996,,Standard,3300
50.0851581,6.7596775,Enercon,E101/3000,#ND,12000,2014,,E101/3000,3000
51.323611,11.958688,Enercon,E70/2000,85,2000,2007,,E70/2000,2050
51.323611,11.958688,Enercon,E48/800,76,800,2007,,E48/800,810
53.0237646,10.5678322,Vestas,V80/2000,60,16000,2003,,V80/2000,2000
53.0122208,10.6304277,Vestas,V80/2000,#ND,14000,2006,,V80/2000,2000
53.160526,12.209148,Vestas,V39/500,#ND,1000,1995,,V39/500,500
53.160526,12.209148,#ND,#ND,#ND,5400,2001,,Standard,3300
53.4341048,8.8191962,#ND,#ND,#ND,6400,2006,,Standard,3300
53.4341048,8.8191962,#ND,#ND,#ND,20700,2007,,Standard,3300
49.754297,8.6111531,Repower,MM92,132,6000,2011,,MM92,2000
47.8301453,10.7242927,Enercon,E66/1800,98,3600,2002,,E66/1800,1820
49.4920621,10.0170122,#ND,#ND,#ND,1500,2006,,Standard,3300
48.1931128,8.0428854,#ND,#ND,#ND,600,2001,,Standard,3300
52.31,14.36,Vestas,V90/2000,105,10000,2006,,V90/2000,2000
52.31,14.36,#ND,#ND,#ND,1800,2003,,Standard,3300
52.0230618,8.5330723,#ND,#ND,#ND,1000,2002,,Standard,3300
52.0230618,8.5330723,#ND,#ND,#ND,4000,2009,,Standard,3300
52.243315,10.11563,Repower,MM82,59,2000,2006,,MM82,2000
52.243315,10.11563,Repower,MD77,62,1500,2006,,MD77,1500
51.98,11.63,#ND,#ND,#ND,1500,2001,,Standard,3300
51.98,11.63,#ND,#ND,#ND,17250,2001,,Standard,3300
51.98,11.63,#ND,#ND,#ND,2700,2001,,Standard,3300
51.98,11.63,#ND,#ND,#ND,3000,2001,,Standard,3300
51.98,11.63,#ND,#ND,#ND,3000,2001,,Standard,3300
51.98,11.63,#ND,#ND,#ND,30000,2009,,Standard,3300
51.97,11.62,Neg Micon,NM72c/1500,#ND,9000,2002,,NM72c/1500,1500
51.98,11.62,Neg Micon,NM82/1500,#ND,15000,2002,,NM82/1500,1500
53.265,13.95,Enercon,E66/1500,#ND,3000,2003,,Standard,3300
51.977593,7.2934842,Enercon,E58/1000,#ND,2000,2006,,Standard,3300
51.977593,7.2934842,#ND,#ND,#ND,600,1995,,Standard,3300
51.977593,7.2934842,#ND,#ND,#ND,1000,2003,,Standard,3300
51.977593,7.2934842,Enercon,E82/2300,#ND,2300,2009,,E82/2300,2300
52.5151392,7.0828937,Enercon,E66/1800,98,25200,2003,,E66/1800,1820
52.5151392,7.0828937,Enercon,E82/2000,108,4000,2006,,E82/2000,2000
49.233148,9.8792079,#ND,#ND,#ND,2000,1998,,Standard,3300
52.573889,7.663889,Bonus,B82/2300,100,27600,2004,,B82/2300,2300
52.573889,7.663889,#ND,#ND,#ND,150,1993,,Standard,3300
49.414167,11.641667,Vestas,V112/3000,140,6000,2014,,V112/3000,3000
52.4157365,11.8399423,Vestas,V80/2000,100,6000,2004,,V80/2000,2000
52.4157365,11.8399423,Vestas,V90/2000,#ND,2000,2009,,V90/2000,2000
52.4157365,11.8399423,Vestas,V90/2000,#ND,4000,2010,,V90/2000,2000
49.9461744,6.4836659,#ND,#ND,#ND,2500,2001,,Standard,3300
51.1258731,14.1824929,#ND,#ND,#ND,14000,2003,,Standard,3300
51.1258731,14.1824929,#ND,#ND,#ND,6000,2006,,Standard,3300
49.6460592,7.7491634,#ND,#ND,#ND,1500,2001,,Standard,3300
49.6460592,7.7491634,#ND,#ND,#ND,1800,2001,,Standard,3300
49.6460592,7.7491634,#ND,#ND,#ND,500,2001,,Standard,3300
49.9740327,6.5227104,#ND,#ND,#ND,12500,2001,,Standard,3300
49.9740327,6.5227104,#ND,#ND,#ND,12000,2001,,Standard,3300
49.9740327,6.5227104,#ND,#ND,#ND,3000,2006,,Standard,3300
51.20395,10.747647,Fuhrländer,#ND,#ND,1500,2003,,Standard,3300
51.20395,10.747647,Enercon,#ND,138,2000,2013,,Standard,3300
51.52,11.41,Tacke,TW-600,#ND,1800,1997,,TW-600,631
48.4120423,9.7844203,#ND,#ND,#ND,600,2002,,Standard,3300
51.0140309,6.117972,#ND,#ND,#ND,1500,2000,,Standard,3300
49.2963048,9.973301,Vestas,V90/2000,#ND,8000,2011,,V90/2000,2000
50.0577948,12.1893693,Nordex,N117/2400,141,7200,2014,,N117/2400,2400
48.415843,9.9211174,Vestas,V82/1500,#ND,7500,2006,,Standard,3300
53.2897842,10.7310239,#ND,#ND,#ND,6000,2007,,Standard,3300
52.177223,10.406551,Bonus,B62/1300,#ND,2600,2001,,B62/1300,1300
52.177223,10.406551,#ND,#ND,#ND,2000,2007,,Standard,3300
50.1253261,6.7772838,#ND,#ND,#ND,110,1993,,Standard,3300
50.2393431,6.2873163,#ND,#ND,#ND,110,1994,,Standard,3300
52.910278,9.120556,Dewind,D4,70,1800,2000,,D4,600
52.910278,9.120556,Dewind,D4,60,600,2000,,D4,600
52.910278,9.120556,Vestas,V47/660,76,660,2000,,V47/660,660
49.9666667,9.2666667,Vestas,V90/2000,105,6000,2011,,V90/2000,2000
52.7,14.18,Vestas,V80/2000,100,16000,2000,,V80/2000,2000
52.7,14.18,Vestas,V66/1650,78,16500,2000,,V66/1650,1650
52.7,14.18,#ND,#ND,#ND,6000,2004,,Standard,3300
52.7,14.18,#ND,#ND,#ND,1700,2004,,Standard,3300
52.7,14.18,#ND,#ND,#ND,1750,2004,,Standard,3300
52.7,14.18,#ND,#ND,#ND,1750,2005,,Standard,3300
49.2391634,7.2601201,Vestas,V47/660,76,660,2001,,V47/660,660
49.2391634,7.2601201,#ND,#ND,#ND,250,2001,,Standard,3300
53.36,13.89,Wind World,#ND,#ND,2000,1995,,Standard,3300
53.36,13.89,#ND,#ND,#ND,3000,2000,,Standard,3300
53.36,13.89,#ND,#ND,#ND,1500,2000,,Standard,3300
53.36,13.89,#ND,#ND,#ND,1000,2000,,Standard,3300
53.36,13.89,#ND,#ND,#ND,1500,2002,,Standard,3300
53.36,13.89,#ND,#ND,#ND,600,1999,,Standard,3300
53.3607625,13.8898433,Enercon,E82/2000,#ND,6000,2009,,E82/2000,2000
53.3607625,13.8898433,Enercon,E101/3000,#ND,6000,2013,,E101/3000,3000
53.121944,8.797778,Senvion,MM92/2050,100,2050,2010,,MM92/2050,2050
53.121944,8.797778,Senvion,MM82/2050,100,4100,2010,,MM82/2050,2050
53.121944,8.797778,Senvion,MM92/2050,100,2050,2010,,MM92/2050,2050
51.9433306,9.096852,#ND,#ND,#ND,3000,2003,,Standard,3300
51.9433306,9.096852,Jacobs,#ND,#ND,750,2000,,Standard,3300
51.9433306,9.096852,#ND,#ND,#ND,3200,2009,,Standard,3300
47.840381,8.534399377,Vestas,V90/2000,#ND,2000,2008,,V90/2000,2000
53.5310262,13.8756452,Fuhrländer,FL 2500/100,#ND,7500,2009,,FL 2500/100,2500
53.1611271,11.747042,#ND,#ND,#ND,7800,2002,,Standard,3300
51.690649,12.264913,Dewind,D8.0,100,10000,2005,,D8.0,2000
51.700833,12.224167,GE Energy,1.5sl,96,7500,2002,,1.5sl,1500
51.690649,12.264913,#ND,#ND,#ND,2300,2007,,Standard,3300
51.83857,6.622471,#ND,#ND,#ND,1500,2003,,Standard,3300
51.83857,6.622471,Nordex,S70,#ND,7500,2005,,S70,1500
51.83857,6.622471,#ND,#ND,#ND,3500,1998,,Standard,3300
51.83857,6.622471,#ND,#ND,#ND,8000,2007,,Standard,3300
51.2,12.96,Tacke,1.5i,67,9000,1999,,Standard,3300
51.2,12.96,Tacke,1.5s,67,6000,1999,,1.5s,1500
52.0085105,10.1328032,GE Energy,1.5sl,#ND,7500,2001,,1.5sl,1500
52.0085105,10.1328032,Tacke,1.5i,#ND,12000,2003,,Standard,3300
52.0085105,10.1328032,#ND,#ND,#ND,7500,2002,,Standard,3300
48.3147182,11.9871023,#ND,#ND,#ND,5400,2001,,Standard,3300
48.3147182,11.9871023,#ND,#ND,#ND,3600,2002,,Standard,3300
48.3147182,11.9871023,Vestas,V66/1650,#ND,3300,2000,,V66/1650,1650
48.3147182,11.9871023,#ND,#ND,#ND,1500,2000,,Standard,3300
48.3147182,11.9871023,#ND,#ND,#ND,900,2000,,Standard,3300
48.3147182,11.9871023,#ND,#ND,#ND,500,1995,,Standard,3300
53.94,12.65,Neg Micon,NM64c/1500,#ND,7500,2001,,Standard,3300
53.94,12.65,#ND,#ND,#ND,1500,2000,,Standard,3300
51.61,10.16,#ND,#ND,#ND,1500,2003,,Standard,3300
51.61,10.16,#ND,#ND,#ND,1700,2006,,Standard,3300
54.3675697,12.608389,#ND,#ND,#ND,225,2000,,Standard,3300
52.3,12.41,Enercon,E40/500,#ND,1000,1998,,E40/500,500
54.641376,9.705162,#ND,#ND,#ND,2400,1995,,Standard,3300
47.8812397,10.3016575,#ND,#ND,#ND,1800,2002,,Standard,3300
47.8812397,10.3016575,#ND,#ND,#ND,600,2002,,Standard,3300
48.6837116,9.9316065,Repower,MD77,85,4500,2001,,MD77,1500
48.6837116,9.9316065,#ND,#ND,#ND,1500,2007,,Standard,3300
48.6837116,9.9316065,Dewind,D6,#ND,1250,2002,,D6,1250
54.5811711,9.0431456,#ND,#ND,#ND,5400,1998,,Standard,3300
52.4,8.35,Enercon,E70/2000,113,10000,2005,,E70/2000,2050
52.4,8.35,#ND,#ND,#ND,1500,2003,,Standard,3300
53.16,10.75,#ND,#ND,#ND,1500,2006,,Standard,3300
53.86,9.74,Neg Micon,NM64/1500,#ND,13500,2000,,Standard,3300
53.86,9.74,Neg Micon,NM60/1000,#ND,1000,2000,,NM60/1000,1041
53.86,9.74,Vestas,V112/3000,#ND,18000,2013,,V112/3000,3000
54.06,9.39,#ND,#ND,#ND,2000,1999,,Standard,3300
54.06,9.39,#ND,#ND,#ND,4000,2003,,Standard,3300
54.2431592,10.130013,#ND,#ND,#ND,150,1993,,Standard,3300
54.087028,11.767901,Nordex,N54/1000,#ND,6000,1998,,N54/1000,1095
54.7,8.57,#ND,#ND,#ND,250,1990,,Standard,3300
54.3296975,10.9474973,#ND,#ND,#ND,1300,2000,,Standard,3300
54.3296975,10.9474973,#ND,#ND,#ND,1300,2002,,Standard,3300
54.5928037,9.4107098,#ND,#ND,#ND,1500,1995,,Standard,3300
54.5928037,9.4107098,Senvion,3.4M104,100,6800,2010,,3.4M104,3400
51.744379,14.027664,#ND,#ND,#ND,10000,2011,,Standard,3300
48.2418042,10.4931944,Vestas,V90/2000,#ND,4000,2011,,V90/2000,2000
53.1188134,12.2744821,#ND,#ND,#ND,2400,2002,,Standard,3300
52.9042955,9.6594298,Enercon,E66/1800,#ND,9000,2003,,E66/1800,1820
52.9042955,9.6594298,Enercon,E48/800,#ND,2400,2005,,E48/800,810
52.05,14.64,Vestas,V39/500,#ND,500,1995,,V39/500,500
51.621111,7.755556,Vestas,V90/2000,95,8000,2007,,V90/2000,2000
47.8204585,8.3403989,#ND,#ND,#ND,600,2001,,Standard,3300
47.8204585,8.3403989,#ND,#ND,#ND,800,2005,,Standard,3300
51.6678298,8.722977,#ND,#ND,#ND,4200,2001,,Standard,3300
51.6678298,8.722977,#ND,#ND,#ND,5400,2003,,Standard,3300
51.6678298,8.722977,#ND,#ND,#ND,10500,2003,,Standard,3300
51.6678298,8.722977,#ND,#ND,#ND,6500,1995,,Standard,3300
51.6678298,8.722977,#ND,#ND,#ND,2400,1995,,Standard,3300
51.6678298,8.722977,#ND,#ND,#ND,12000,1995,,Standard,3300
51.6678298,8.722977,#ND,#ND,#ND,250,1995,,Standard,3300
51.6678298,8.722977,#ND,#ND,#ND,1500,1999,,Standard,3300
54.6596436,9.0049935,#ND,#ND,#ND,4000,2005,,Standard,3300
54.6596436,9.0049935,#ND,#ND,#ND,13800,2008,,Standard,3300
51.8441667,6.8550575,#ND,#ND,#ND,1200,1995,,Standard,3300
52.3689783,7.2907823,#ND,#ND,#ND,2000,2007,,Standard,3300
51.5700713,9.2411242,#ND,#ND,#ND,2000,2002,,Standard,3300
51.5700713,9.2411242,#ND,#ND,#ND,12000,2002,,Standard,3300
51.5700713,9.2411242,#ND,#ND,#ND,1700,2002,,Standard,3300
52.9119932,7.5336566,Enercon,E66/1800,98,9000,2003,,E66/1800,1820
54.1443394,11.9052598,#ND,#ND,#ND,1350,1994,,Standard,3300
54.15,11.9166667,#ND,#ND,#ND,1350,1994,,Standard,3300
52.102071,8.301205,#ND,#ND,#ND,1800,2002,,Standard,3300
52.102071,8.301205,#ND,#ND,#ND,1000,2001,,Standard,3300
52.102071,8.301205,#ND,#ND,#ND,500,1997,,Standard,3300
52.102071,8.301205,#ND,#ND,#ND,500,1996,,Standard,3300
52.1227086,7.395289,Enercon,E70/2000,#ND,2000,2009,,E70/2000,2050
52.1227086,7.395289,Enercon,E82/2000,#ND,2000,2009,,E82/2000,2000
51.8441667,6.8550575,#ND,#ND,#ND,1300,2006,,Standard,3300
53.580919,6.691504,Enercon,E66/1800,#ND,1800,2002,,E66/1800,1820
53.580919,6.691504,Enercon,#ND,#ND,300,1993,,Standard,3300
53.580919,6.691504,Enercon,E66/1800,#ND,1800,2002,,E66/1800,1820
53.967,6.554,Siemens,SWT-4.0-120,#ND,312000,2015,,Standard,3300
52.3756149,11.465882,#ND,#ND,#ND,600,2000,,Standard,3300
51.95,11.56,Neg Micon,NM60/1000,#ND,3000,2001,,NM60/1000,1041
51.95,11.56,Vestas,V80/2000,#ND,2000,2004,,V80/2000,2000
51.95,11.56,Vestas,V90/3000,#ND,3000,2004,,V90/3000,3000
51.95,11.56,Enercon,E82/2300,#ND,4600,2011,,E82/2300,2300
51.95,11.56,Enercon,E82/2300,#ND,11500,2012,,E82/2300,2300
50.81645622,13.88053894,#ND,#ND,#ND,500,2000,,Standard,3300
50.8,6.99,Nordex,N43/600,#ND,600,1997,,N43/600,619
50.8,6.998322,Nordex,S77,#ND,3000,2001,,S77,1500
51.9627838,13.9325204,#ND,#ND,#ND,1800,2002,,Standard,3300
52.663861,13.637849,#ND,#ND,#ND,3600,2001,,Standard,3300
52.1803769,11.3580351,#ND,#ND,#ND,1200,2001,,Standard,3300
51.48,11.47,Fuhrländer,FL MD/77,100,6000,2006,,FL MD/77,1525
51.48,11.47,Fuhrländer,FL MD/77,#ND,9000,2008,,FL MD/77,1525
52.1925,11.368056,Bonus,B82/2300,#ND,36800,2003,,B82/2300,2300
52.669722,8.936944,Enercon,E82/2000,108,2000,2009,,E82/2000,2000
52.669722,8.936944,Senvion,MM92/2050,100,2050,2013,,MM92/2050,2050
52.669722,8.936944,Enercon,E66/1800,86,1800,2004,,E66/1800,1820
52.2,10.03,Enercon,E66/1800,#ND,23400,2001,,E66/1800,1820
54.824273,8.860223,Repower,MD70,65,1500,2007,,MD70,1500
53.005465,7.95429,#ND,#ND,#ND,500,1996,,Standard,3300
53.005465,7.95429,#ND,#ND,#ND,3000,2000,,Standard,3300
53.005465,7.95429,#ND,#ND,#ND,500,1998,,Standard,3300
53.005465,7.95429,#ND,#ND,#ND,1320,1999,,Standard,3300
53.005465,7.95429,Enercon,E101/3000,#ND,15000,2014,,E101/3000,3000
51.522229,6.924209,Enercon,#ND,#ND,200,1995,,Standard,3300
51.522229,6.924209,Enercon,E66/1800,#ND,1800,2002,,E66/1800,1820
49.48,9.64,Vestas,V90/2000,105,10000,2004,,V90/2000,2000
49.48,9.64,#ND,#ND,#ND,3000,2001,,Standard,3300
51.26014285,7.467263554,Enercon,E82/2300,108,2300,2013,,E82/2300,2300
50.2314028,7.2334718,#ND,#ND,#ND,2000,2006,,Standard,3300
54.823611,8.881944,Siemens,SWT-2.3-101,#ND,9200,2005,,SWT-2.3-101,2300
54.823611,8.881944,Siemens,SWT-2.3-101,#ND,9200,2006,,SWT-2.3-101,2300
