LAT,LON,01.01.2010,02.01.2010,03.01.2010,04.01.2010,05.01.2010,06.01.2010,07.01.2010,08.01.2010,09.01.2010,10.01.2010,11.01.2010,12.01.2010,13.01.2010,14.01.2010,15.01.2010,16.01.2010,17.01.2010,18.01.2010,19.01.2010,20.01.2010,21.01.2010,22.01.2010,23.01.2010,24.01.2010,25.01.2010,26.01.2010,27.01.2010,28.01.2010,29.01.2010,30.01.2010,31.01.2010
61,4,5.803506,2.114091,5.72143,4.613382,7.842598,4.433528,3.211569,5.768686,4.323508,3.347513,2.63937,3.470905,4.428989,7.337297,14.2081,16.41254,14.61737,12.71877,6.926061,5.300642,10.07944,12.63385,6.087446,3.661359,4.593362,12.01402,12.69516,10.63941,3.307187,8.178349,5.06342
61,4.5,5.446362,2.073081,5.275214,4.281088,7.339365,4.121606,3.071771,5.336086,3.960984,3.155823,2.498225,3.283197,4.209998,6.837255,13.16471,15.33352,13.6273,11.77419,6.394326,4.924479,9.348945,11.69525,5.627293,3.346537,4.240772,11.26595,11.98704,10.00347,3.006144,7.314391,4.654606
61,5,4.569721,2.009128,4.19104,3.46171,6.0902,3.367241,2.734831,4.270695,3.071947,2.693825,2.151103,2.82392,3.697994,5.620747,10.57092,12.65918,11.16919,9.426275,5.079421,4.010567,7.543316,9.371572,4.49593,2.586431,3.375435,9.416,10.23925,8.417406,2.286364,5.168543,3.657066
61,5.5,2.72187,2.053953,1.997747,1.628836,3.087407,1.918076,2.079308,1.991904,1.411846,1.846516,1.492817,1.96396,2.821254,3.17303,4.444367,6.2811,5.249211,3.921208,2.172798,2.366158,3.640474,4.205571,2.298558,1.382599,1.532957,4.977213,5.966462,4.381364,1.429934,1.851058,1.731333
61,6,2.617797,1.964589,1.462528,1.376712,2.544735,1.821349,2.185222,1.84637,1.631487,1.949449,1.751036,2.268612,2.783531,3.059071,3.580122,5.005511,4.052543,3.185174,1.919018,2.752028,3.60719,3.842614,2.704505,1.587384,1.299971,3.91111,4.736868,3.332807,1.417557,1.489649,1.714359
61,6.5,2.578996,1.94085,1.22244,1.322628,2.105481,1.815781,2.309864,1.792504,1.87555,2.071278,2.010109,2.575158,2.748207,2.961973,2.897601,3.891478,3.070473,2.659522,1.844866,3.162446,3.636755,3.560971,3.133833,1.8193,1.328737,2.969249,3.693485,2.550601,1.442031,1.766507,1.817427
61,7,2.442111,1.537655,1.224506,1.340706,1.835278,1.613554,2.065821,1.50825,1.5794,1.793552,1.870362,2.418055,2.569894,2.786236,2.675286,3.703357,3.132786,2.490016,1.561709,3.10947,3.698426,3.662064,3.363215,1.609913,1.04506,2.284412,3.598633,2.567689,1.242245,1.915271,1.813424
61,7.5,2.239927,1.155286,1.714996,1.509615,1.595963,1.292932,1.633807,1.079438,1.0206,1.37153,1.552436,2.033887,2.338136,2.602048,2.739631,4.013442,3.675641,2.559785,1.123314,2.819061,3.796882,4.040064,3.570884,1.238934,0.6101043,1.924697,3.945493,2.858268,1.026096,1.835309,1.757011
61,8,2.051856,1.273082,2.429218,1.797561,1.371727,0.9978919,1.20806,0.6618248,0.5199553,1.106644,1.278358,1.658616,2.134314,2.471128,2.975321,4.448059,4.289999,2.830882,1.008444,2.529376,3.942726,4.522544,3.865676,1.127926,0.5903459,2.082335,4.364012,3.180392,1.01214,1.768616,1.770203
61,8.5,1.826063,1.636546,2.957055,2.16873,0.984621,0.4862689,0.6447313,0.4726433,0.5258893,1.39185,0.9829297,0.7505997,0.9067645,1.367751,2.321757,4.01035,4.096208,2.439982,0.6760888,2.071167,3.558866,3.774887,2.996665,0.9757999,0.9034616,1.941699,4.489051,3.578209,1.052787,1.992145,1.674306
61,9,1.804117,2.268114,3.490288,2.580445,1.123685,0.6414649,0.838714,1.0351,1.320079,2.435507,1.669316,0.4691686,0.5224838,0.7880463,2.036601,3.632647,3.91065,2.105184,0.7385834,1.758965,3.179314,3.042456,2.151504,0.9941368,1.419314,1.986873,4.632446,3.998609,1.115453,2.223346,1.697591
61,9.5,1.987996,2.711033,3.848733,2.857759,1.389573,1.151592,1.410018,1.64204,1.99017,3.267344,2.430694,1.111006,1.254288,1.110494,2.071905,3.451412,3.77305,1.902876,0.968187,1.690846,2.957216,2.539264,1.648722,1.132833,1.834744,1.966801,4.64073,4.225564,1.163367,2.351269,1.709402
61,10,2.247255,2.579676,3.878294,2.884967,1.429814,1.452422,1.824143,2.108061,2.361868,3.393566,2.719186,1.340819,1.247739,0.865379,1.789195,3.534564,3.718699,1.875549,0.7348413,1.776394,3.040582,2.445644,1.738015,1.207654,1.980546,1.644102,4.418861,4.068367,1.329498,2.295479,1.562404
61,10.5,2.534693,2.475469,3.944045,2.975723,1.50588,1.780062,2.257801,2.590918,2.781412,3.558422,3.042873,1.616446,1.376823,0.823194,1.548283,3.627569,3.670302,1.892832,0.5259206,1.871951,3.125088,2.355436,1.82984,1.304244,2.143555,1.534066,4.325923,3.965257,1.719575,2.290103,1.477812
61,11,2.94415,2.455218,3.780175,2.968997,1.622302,1.843607,2.33284,2.662132,2.781739,3.438075,3.091527,1.804468,1.385021,0.8545833,1.539835,3.503868,3.688784,1.952337,0.4160878,2.035884,3.159768,2.354441,1.816448,1.408334,2.097572,1.564876,4.268904,3.553533,1.961039,2.193469,1.32357
61,11.5,3.419477,2.491936,3.490473,2.915446,1.756406,1.794935,2.261553,2.55524,2.603583,3.204981,3.029067,1.987643,1.316268,0.8541903,1.63878,3.278292,3.744309,2.030196,0.4616588,2.246409,3.176316,2.403314,1.750438,1.519362,1.962917,1.652475,4.214142,3.229858,2.098345,2.059335,1.178804
61,12,3.904325,2.55293,3.20137,2.882399,1.896773,1.779228,2.238448,2.489596,2.485695,3.031819,3.010847,2.21727,1.275396,0.8623,1.762917,3.065198,3.806604,2.118786,0.6005226,2.47234,3.201257,2.45884,1.684774,1.641661,1.856048,1.826997,4.216026,3.275597,2.261171,1.959397,1.173218
61,12.5,4.231318,2.806338,3.441316,3.210732,2.59696,2.521497,2.952113,2.926871,2.987036,3.288655,3.356445,2.53052,1.41024,0.9962534,1.849296,3.251836,3.911869,2.106074,0.5967481,2.703015,3.336779,2.442237,1.897477,1.824707,1.836571,1.925215,4.803598,3.471952,2.131109,1.435065,1.104427
61,13,4.562023,3.070466,3.682543,3.543115,3.299063,3.264931,3.666592,3.371215,3.489852,3.547787,3.705833,2.850253,1.552283,1.197841,1.962226,3.46015,4.019911,2.110378,0.5984018,2.942829,3.474341,2.431935,2.113981,2.016361,1.829601,2.0434,5.41404,3.676512,2.081976,1.205353,1.193849
61,13.5,4.841448,3.242814,3.844716,3.779162,3.688637,3.665397,4.06234,3.588726,3.7399,3.620885,3.885288,2.989307,1.590638,1.367906,2.067295,3.628167,4.083486,2.183738,0.5907943,3.142339,3.543123,2.459779,2.293875,2.225147,1.830948,2.124412,5.751525,3.727948,2.0511,1.32792,1.331431
61,14,5.013093,3.223134,3.855913,3.827106,3.465177,3.394224,3.821478,3.365869,3.504166,3.333853,3.724991,2.782063,1.47973,1.622501,2.180969,3.692829,4.056801,2.375588,0.5877967,3.250812,3.473649,2.556393,2.396784,2.461149,1.845071,2.10289,5.543737,3.494886,1.976681,1.51707,1.34133
61,14.5,5.185186,3.213194,3.88312,3.889138,3.264982,3.149549,3.58329,3.179927,3.307393,3.075061,3.575413,2.61431,1.465033,2.070091,2.365898,3.768299,4.034338,2.577619,0.6303927,3.361425,3.408427,2.656733,2.501082,2.701975,1.877695,2.08969,5.400723,3.335342,2.019473,1.791061,1.492195
61,15,5.194939,3.382292,3.887649,3.953149,3.20967,2.920148,3.432215,3.104188,3.264962,2.935351,3.327429,2.449836,1.46719,2.31032,2.441971,3.719858,3.943605,2.513175,0.6016173,3.300368,3.226176,2.531506,2.380437,2.918053,1.88695,2.075986,5.12365,3.101607,2.123666,2.134565,1.710358
61,15.5,5.126567,3.646895,3.881291,4.025339,3.256559,2.699457,3.348581,3.103577,3.295548,2.866374,3.044591,2.292475,1.472855,2.417925,2.451017,3.608308,3.82161,2.31573,0.5520245,3.155423,2.985869,2.294557,2.148231,3.122577,1.906231,2.073353,4.750856,2.875032,2.356292,2.564025,1.985002
61,16,5.062572,3.920917,3.880486,4.110256,3.347707,2.495763,3.296999,3.14583,3.338145,2.826859,2.789167,2.165149,1.503968,2.52933,2.467365,3.498772,3.703955,2.122754,0.5371436,3.013803,2.747859,2.061171,1.918027,3.329072,1.961032,2.087271,4.405438,2.747959,2.711434,3.044466,2.346263
61,16.5,5.287278,4.122777,4.090059,4.49978,3.774729,2.565341,3.957696,3.390119,3.341395,2.829504,2.929933,2.42359,1.519145,2.547336,2.370753,3.812986,4.064226,2.55716,0.6381286,3.044883,3.004236,2.281834,2.044047,3.547537,2.115813,2.121339,4.146252,2.71629,3.037694,3.215308,2.647173
61,17,5.650564,4.471595,4.375986,5.034593,4.350357,2.69057,4.96658,3.77239,3.364142,2.838926,3.119319,2.774348,1.547762,2.587101,2.242381,4.2434,4.596559,3.256251,1.193797,3.266658,3.419576,2.648018,2.228934,3.84751,2.41078,2.215286,4.732905,3.642341,3.492908,3.509454,3.126738
61,17.5,8.593321,6.828623,6.931033,7.882306,7.606502,4.389803,7.993542,6.261694,5.260039,4.816733,4.812511,4.757631,2.694141,4.01846,3.443821,7.003587,7.568344,6.242888,2.919815,5.098297,5.695227,4.924373,4.188265,6.655965,3.987575,3.907081,9.316538,7.617192,6.056382,5.443784,5.503186
61,18,9.13694,7.51305,7.741289,8.947466,8.691707,4.711487,9.670628,7.277193,5.816051,4.961317,4.990848,5.139103,2.834769,4.827595,3.914892,7.848826,9.008699,7.848666,4.16855,6.226462,6.752726,6.06424,4.702167,7.219096,4.697285,4.402205,12.20816,9.249104,6.852058,5.510082,6.333757
61,18.5,9.511625,8.013578,8.271628,9.647643,9.38209,4.964823,10.77443,7.988556,6.223934,5.084977,5.105938,5.387172,2.932927,5.348757,4.222666,8.386088,9.922425,8.867318,4.990792,6.966463,7.425663,6.791801,5.037591,7.578421,5.174888,4.721457,14.04628,10.28837,7.369329,5.680614,6.87427
61,19,9.663505,8.001416,8.715772,9.798104,9.540871,4.802171,11.08949,8.39877,6.258516,4.869522,4.979778,5.379652,2.877459,5.749901,4.402172,8.617401,10.65358,9.700209,5.838756,7.407214,7.874665,7.342555,5.395392,7.814336,5.459437,4.918508,15.00516,11.00039,7.612271,5.598862,6.794098
61,19.5,9.779539,7.856165,9.196577,9.793113,9.519137,4.500917,11.16999,8.785369,6.15581,4.496043,4.753981,5.274934,2.763877,6.150555,4.555099,8.759284,11.39945,10.55967,6.80138,7.790734,8.291483,7.916975,5.815517,8.030186,5.705287,5.220988,15.75785,11.68137,7.894425,5.846102,6.582402
61,20,9.938609,7.807342,9.70024,9.846198,9.50516,4.26155,11.29544,9.228412,6.066267,4.12694,4.539637,5.173853,2.662418,6.552169,4.711881,8.903184,12.14644,11.42151,7.771991,8.18544,8.711113,8.51873,6.249254,8.247211,5.957718,5.641109,16.53502,12.37677,8.311256,6.62197,6.516107
61,20.5,9.631171,7.276062,9.034019,8.815393,8.731622,3.971174,10.53685,8.670072,5.339418,3.619843,4.121149,4.750728,2.37448,6.14727,4.301611,8.283985,11.35886,10.85274,7.534934,7.755952,8.24197,8.04698,6.109867,7.656712,5.474791,5.533891,15.52515,12.12169,8.105607,6.804107,5.727643
61,21,9.324601,6.798571,8.399104,7.884548,7.962045,3.707639,9.789105,8.129307,4.61692,3.165403,3.786727,4.343856,2.104824,5.74657,3.916723,7.668615,10.57832,10.28818,7.30679,7.33091,7.787781,7.614374,5.980838,7.070422,5.017266,5.539532,14.53453,11.87232,7.928292,7.034878,5.159677
61,21.5,8.98866,6.430272,7.84859,7.21023,7.333191,3.512983,9.165118,7.669986,4.115195,2.897077,3.628394,4.052766,1.926243,5.40107,3.615777,7.154789,9.917061,9.778397,7.054175,6.943709,7.382782,7.234252,5.797327,6.554457,4.646899,5.502623,13.69645,11.54932,7.710468,7.103205,4.923579
61,22,5.180362,3.333418,3.815296,3.74849,3.971005,2.60581,5.328976,4.474859,3.497671,3.093359,4.018954,3.188844,1.612752,3.059867,2.027342,4.130626,5.746583,5.875798,4.039055,3.899252,4.186969,3.910638,2.859948,2.921102,2.41232,2.851397,8.217767,6.947918,4.368135,3.973191,3.176705
61,22.5,4.533567,2.818894,3.236511,3.290227,3.425579,2.518598,4.672467,3.927139,3.414228,3.229147,4.117892,3.050129,1.594491,2.659741,1.835478,3.635133,5.044539,5.217995,3.543891,3.389704,3.658026,3.370883,2.393897,2.339359,2.10464,2.441939,7.29183,6.169909,3.800553,3.445678,3.05749
61,23,4.393058,2.705996,3.047032,3.02657,2.970919,2.317189,4.676799,3.587621,2.928632,3.14764,3.913301,2.965045,1.52453,2.626477,1.705692,3.442407,4.645156,4.894183,3.362715,3.155472,3.450567,3.18288,2.205776,2.235128,1.864449,2.304408,6.731429,5.931599,3.886092,3.565937,3.380995
61,23.5,4.39677,2.767562,3.116697,2.921367,2.678546,2.098596,4.884917,3.285933,2.257132,3.005088,3.577154,2.881657,1.491651,2.704029,1.648582,3.310023,4.255741,4.605798,3.239381,2.964122,3.308631,3.079296,2.0721,2.249738,1.665659,2.261083,6.168297,5.809374,4.200059,3.929693,3.992544
61,24,4.427137,2.914257,3.41257,3.09113,2.731023,1.966645,5.099273,3.048953,1.748782,2.88153,3.243553,2.802776,1.519896,2.790599,1.707985,3.189631,3.866979,4.319744,3.119725,2.785246,3.184563,3.003099,1.957668,2.267195,1.616113,2.27644,5.608184,5.691472,4.529763,4.319924,4.690093
61,24.5,4.350105,2.803442,3.032497,2.941286,2.609683,1.857641,4.907886,2.936021,1.613262,2.730851,2.846676,2.558966,1.406871,2.652791,1.595131,3.098751,3.709979,4.231828,3.000818,2.609528,2.956164,2.814848,1.679919,2.13092,1.440087,2.062626,5.526865,5.676771,4.469101,4.205774,4.721598
61,25,4.278823,2.719058,2.753871,2.818712,2.504795,1.887689,4.725199,2.827194,1.508361,2.612494,2.455866,2.316232,1.322851,2.536062,1.513487,3.027318,3.579819,4.162957,2.904708,2.441522,2.731688,2.640245,1.417199,2.2444,1.495257,1.850517,5.459678,5.680785,4.424701,4.105169,4.756054
61,25.5,4.207167,2.701847,2.598624,2.800881,2.474588,1.920824,4.535685,2.75973,1.531502,2.546407,2.272565,2.258042,1.380004,2.486511,1.473194,2.959846,3.427157,4.074211,2.797617,2.279108,2.524581,2.460124,1.222005,2.308824,1.745979,1.770261,5.253148,5.639401,4.426804,4.090388,4.85145
61,26,4.127075,2.798338,2.70394,2.971031,2.75381,1.992648,4.32883,2.771069,1.762859,2.536404,2.499477,2.576332,1.665293,2.528039,1.482646,2.866875,3.185604,3.912974,2.627512,2.121223,2.356479,2.258797,1.151865,2.145531,2.053327,1.960961,4.753301,5.479984,4.520265,4.239129,5.078439
61,26.5,4.052538,2.89924,2.958817,3.175937,3.259504,2.139839,4.142714,2.788165,1.997054,2.532234,2.737933,2.90394,1.956706,2.574937,1.535005,2.776698,2.952106,3.752274,2.458102,1.976453,2.211251,2.088185,1.163625,2.372102,2.442417,2.165924,4.276896,5.326378,4.651673,4.409814,5.325721
61,27,4.051752,2.931612,3.050172,3.224548,3.602421,2.128037,4.027665,2.800916,2.038529,2.556642,2.807817,2.8935,2.058231,2.551876,1.590925,2.685376,2.860391,3.698973,2.433358,2.014558,2.237657,2.12093,1.161214,2.490555,2.572516,2.191753,4.034248,5.284911,4.75338,4.479935,5.435463
61,27.5,4.096775,2.928512,3.061122,3.192279,3.883574,2.054737,3.948057,2.813106,1.974642,2.603402,2.787019,2.664707,2.065886,2.480923,1.670753,2.570036,2.833418,3.704594,2.495871,2.173924,2.370353,2.279104,1.216033,2.451923,2.550296,2.181457,3.910074,5.305716,4.853547,4.498415,5.482152
61,28,4.163051,2.92626,3.169809,3.189189,4.295038,2.058015,3.905648,2.833531,1.901232,2.66945,2.761899,2.353427,2.077302,2.393147,1.814172,2.416441,2.802902,3.724016,2.587125,2.396908,2.557916,2.503531,1.387027,2.434406,2.536254,2.199985,3.886755,5.344999,5.002267,4.528002,5.552636
61,28.5,4.242521,3.029619,3.038424,3.098203,4.714518,2.266618,4.17584,2.946955,1.86804,3.142758,3.175858,2.712395,2.350393,2.45198,1.69141,2.616013,2.727111,3.549651,2.640664,2.524662,2.47433,2.501481,1.446131,2.696174,2.57659,2.072733,3.960203,5.672271,5.732794,5.169176,6.027509
61,29,4.301699,3.105077,2.986284,3.217158,5.166565,2.652019,4.464994,3.031792,1.867108,3.493332,3.476048,2.972296,2.552462,2.497362,1.629162,2.773804,2.707705,3.425873,2.680495,2.621743,2.41805,2.500076,1.545222,2.89499,2.614659,1.991435,4.018481,5.913607,6.288565,5.641096,6.395464
61,29.5,4.378276,3.198963,2.982048,3.353388,5.480844,2.955539,4.680894,3.101654,1.894068,3.704865,3.652168,3.120751,2.674928,2.530882,1.604482,2.874078,2.726133,3.385937,2.72462,2.679557,2.38467,2.480834,1.610071,3.01154,2.662482,1.967112,4.076234,6.076795,6.637086,5.934203,6.640036
61,30,5.707027,4.817086,3.239577,4.314752,6.712463,4.535549,5.896936,3.818532,2.483447,4.441978,4.182136,3.472845,3.090642,2.793721,1.548534,3.267806,3.232841,4.099521,3.391789,2.890641,2.277226,1.94846,1.554069,3.284236,3.405993,2.412819,4.841101,7.103667,8.088167,7.189705,7.945414
61,30.5,5.938829,5.102209,3.290588,4.529802,6.942864,4.816935,6.125263,3.943684,2.586313,4.569045,4.274196,3.534469,3.163328,2.839419,1.546206,3.336032,3.322646,4.224062,3.508425,2.936654,2.269004,1.860017,1.554923,3.332165,3.535932,2.491621,4.981133,7.282993,8.341587,7.406983,8.173701
61,31,5.916701,5.158699,3.173614,4.62409,7.10419,5.074758,6.16229,3.760642,2.65757,4.619393,4.474545,3.617997,3.238188,2.826386,1.584444,3.328715,3.337715,4.199104,3.51501,3.01089,2.314558,1.783128,1.659942,3.441477,3.674859,2.649407,5.058538,7.305193,8.482304,7.499981,8.283899
61,31.5,5.789323,5.157659,2.943585,4.724714,7.332871,5.467072,6.221995,3.498761,2.766862,4.668688,4.823401,3.757973,3.357846,2.790832,1.664093,3.290735,3.345994,4.106309,3.485406,3.135071,2.406367,1.687092,1.885816,3.633402,3.891812,2.921756,5.174522,7.281559,8.662717,7.59921,8.412627
61,32,5.621333,5.15647,2.659968,4.873568,7.669349,6.026941,6.479154,3.648384,2.941127,4.741548,5.310513,3.962438,3.533247,2.754588,1.786462,3.244797,3.38697,3.982416,3.448759,3.308781,2.538197,1.598696,2.241457,3.903248,4.196743,3.303257,5.346335,7.25455,8.930231,7.747168,8.603124
61,32.5,5.225033,4.772756,2.568335,4.551724,7.188208,5.693943,6.139406,3.421692,2.762163,4.467734,4.937198,3.761922,3.360441,2.567676,1.741481,3.162672,3.283399,3.726769,3.285841,3.258212,2.509473,1.452238,2.33005,3.859336,4.098514,3.264015,5.215898,6.908996,8.339403,7.19417,8.064212
61,33,4.395951,3.96945,2.402924,3.903006,6.183755,4.997198,5.43145,2.976702,2.397092,3.895918,4.156733,3.344783,3.002004,2.201365,1.650635,2.999488,3.082806,3.19757,2.945646,3.157419,2.453751,1.165356,2.531669,3.775014,3.894756,3.187438,4.947122,6.185681,7.101344,6.036049,6.936692
61,33.5,3.125194,2.738047,2.065261,3.000383,4.660277,3.960474,4.468139,2.451857,1.979066,3.21417,3.122563,2.769777,2.552953,1.724453,1.468456,2.826498,2.854825,2.332073,2.429617,2.978845,2.191261,0.8739833,2.782814,3.574675,3.50409,3.019116,4.50963,5.041183,5.297209,4.296519,5.264277
61,34,3.338281,2.94782,1.735744,3.07778,4.937943,4.236999,5.01544,2.786966,2.376637,3.929635,3.784956,3.04768,2.906593,1.704017,1.329923,3.023528,3.016902,2.23804,2.542049,2.938779,1.795354,0.8415998,2.470655,3.316211,3.317515,2.844464,4.480344,5.134476,5.923286,4.730864,5.727884
61,34.5,3.552744,3.159289,1.491122,3.183166,5.21766,4.516303,5.593191,3.176848,2.776621,4.64701,4.449661,3.32772,3.271378,1.689521,1.201035,3.244209,3.237483,2.166923,2.6698,2.970563,1.684707,1.162573,2.193332,3.062095,3.160792,2.709786,4.466413,5.244337,6.557461,5.179379,6.193717
61,35,3.497735,3.159725,1.340184,3.050991,5.219104,4.579159,5.901598,3.368898,2.993187,4.81775,4.644832,3.392471,3.442137,1.575006,1.131027,3.273882,3.361059,2.071762,2.646597,2.919945,1.716136,1.296776,2.025068,2.969311,3.021327,2.676486,4.413979,5.210572,6.769518,5.377429,6.441926
61,35.5,3.265207,3.026213,1.392036,2.72279,5.046584,4.52363,6.126822,3.511972,3.157734,4.690991,4.600244,3.339193,3.537255,1.41693,1.077075,3.186201,3.449406,1.931845,2.518143,2.773649,1.719523,1.305789,1.869011,2.953609,2.864542,2.705298,4.319543,5.074154,6.772837,5.469351,6.620156
61,36,2.96747,2.842287,1.711821,2.272837,4.814127,4.452555,6.468274,3.804412,3.398514,4.523041,4.551918,3.267345,3.681185,1.273841,1.011157,3.074519,3.599467,1.755011,2.345783,2.572104,1.728139,1.39298,1.663579,2.935195,2.703567,2.802623,4.196873,4.89555,6.786713,5.606195,6.871509
61,36.5,3.294288,2.81286,1.621344,2.169433,4.584455,4.236656,6.130902,3.701359,3.470655,4.445411,4.454947,3.229936,3.801115,1.330707,1.128106,3.07163,3.534624,1.666471,2.006197,2.421799,1.620071,1.379606,1.590692,2.956778,2.675608,2.749204,4.164766,4.655666,6.260647,5.389579,6.4679
61,37,3.531817,2.794758,1.761107,2.109469,4.424011,4.082175,5.887821,3.652758,3.53555,4.402168,4.392136,3.207368,3.889372,1.388716,1.227929,3.072177,3.493663,1.616193,1.763258,2.314448,1.567646,1.403466,1.53949,2.97977,2.664343,2.714237,4.141961,4.483997,5.884003,5.236423,6.180032
61,37.5,3.658668,2.781367,1.907067,1.977093,4.275956,3.941081,5.676206,3.587267,3.593483,4.337892,4.31606,3.163854,3.932653,1.436131,1.305037,3.032327,3.470351,1.55741,1.590178,2.251065,1.485927,1.395812,1.543502,2.895643,2.617435,2.678822,4.028999,4.218202,5.480158,5.032537,5.87149
61,38,3.664352,2.767648,2.072697,1.724299,4.079533,3.760514,5.429627,3.479265,3.658237,4.205894,4.183156,3.066221,3.923887,1.484077,1.372604,2.910846,3.466326,1.482146,1.45629,2.249604,1.338801,1.31232,1.640002,2.623616,2.501103,2.625757,3.727903,3.690062,4.858289,4.659489,5.396378
61,38.5,3.670625,2.755081,2.244597,1.734378,3.884838,3.580703,5.193055,3.438422,3.730457,4.081266,4.056191,2.970709,3.918311,1.550259,1.449254,2.793185,3.473981,1.464636,1.330554,2.278603,1.268367,1.243531,1.744861,2.397273,2.408241,2.577311,3.431701,3.162615,4.237389,4.288535,4.92289
61,39,3.762639,2.80111,2.346143,1.614372,3.82721,3.554886,5.136138,3.484587,3.774445,4.049013,4.038499,3.030822,4.054418,1.61929,1.51386,2.860435,3.554766,1.49021,1.350177,2.111025,1.178661,1.161277,1.694702,2.397272,2.345556,2.613217,3.410278,2.994949,3.969354,4.17219,4.723185
61,39.5,3.898668,2.87727,2.411287,1.435105,3.83889,3.60592,5.166476,3.559715,3.802698,4.061008,4.074374,3.168594,4.260658,1.686175,1.582211,3.021644,3.668323,1.518259,1.442457,1.841989,1.063383,1.083778,1.593991,2.500221,2.291561,2.692158,3.525414,3.008256,3.878443,4.18425,4.659755
61,40,4.0362,2.954639,2.477348,1.427734,3.852513,3.657144,5.19826,3.646544,3.831831,4.073893,4.112106,3.306633,4.467207,1.754821,1.666111,3.186091,3.782521,1.547516,1.538881,1.586431,0.9638534,1.02876,1.527132,2.612597,2.23948,2.773889,3.642895,3.023259,3.788811,4.19878,4.596478
61,40.5,4.047521,2.935575,2.569007,1.564831,3.600452,3.558777,5.053211,3.662274,3.870506,3.955305,4.035036,3.290689,4.549155,1.817557,1.662082,3.173708,3.77545,1.567758,1.511375,1.522922,0.9121388,0.9398926,1.425654,2.476542,2.061879,2.726211,3.414388,2.794131,3.474761,3.951318,4.272049
